Count_FilteredNuclei,Count_Nuclei,Count_NucleiShrink,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_15MeasureObjectSizeShape,ExecutionTime_16FilterObjects,ExecutionTime_17EnhanceOrSuppressFeatures,FileName_DNA,FileName_Denritic,Frame_DNA,Frame_Denritic,Group_Index,Group_Number,Height_DNA,Height_Denritic,ImageNumber,MD5Digest_DNA,MD5Digest_Denritic,Mean_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Mean_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Mean_NucleiShrink_Location_Center_X,Mean_NucleiShrink_Location_Center_Y,Mean_NucleiShrink_Location_Center_Z,Mean_Nuclei_Location_Center_X,Mean_Nuclei_Location_Center_Y,Mean_Nuclei_Location_Center_Z,Median_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Median_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Median_NucleiShrink_Location_Center_X,Median_NucleiShrink_Location_Center_Y,Median_NucleiShrink_Location_Center_Z,Median_Nuclei_Location_Center_X,Median_Nuclei_Location_Center_Y,Median_Nuclei_Location_Center_Z,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_13IdentifyPrimaryObjects,ModuleError_15MeasureObjectSizeShape,ModuleError_16FilterObjects,ModuleError_17EnhanceOrSuppressFeatures,PathName_DNA,PathName_Denritic,Scaling_DNA,Scaling_Denritic,Series_DNA,Series_Denritic,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_NucleiShrink,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_NucleiShrink,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_NucleiShrink,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_NucleiShrink,URL_DNA,URL_Denritic,Width_DNA,Width_Denritic
118.0,118.0,24.0,0.0,0.0,0.4900000000000091,0.0,5.419999999999845,18.240000000000236,0.8099999999999454,1.6099999999999,B_17_ICC_s06_RAW_ch02.tif_cl.png,B_17_ICC_s06_RAW_ch00.tif_cl.png,0,0,286,1,2048,2048,286,670130ab7d46254e64321e3aaf9b1f56,596f833b574b51a57fe4ac2cf2d6229f,2.2288135593220337,1.2457627118644068,1.923728813559322,138.38647919640704,1274.483630952381,1191.0351190476192,0.0,1133.9471804005764,1054.059463725607,0.0,2.0,1.0,2.0,71.8050876557827,1389.5,1367.0,0.0,1253.9869107332856,1146.9059851976033,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08165386319160461,0.5,0.08165386,0.5,-12.633302947651982,-6.5570819533061115,0.4600208790320153,0.3223228860426231,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
43.0,43.0,2.0,0.01999999999998181,0.0,0.8700000000003456,0.0,5.4099999999998545,19.660000000000082,0.599999999999909,1.7300000000000182,B_17_ICC_s07_RAW_ch02.tif_cl.png,B_17_ICC_s07_RAW_ch00.tif_cl.png,0,0,287,1,2048,2048,287,ec32830399e9dca349cb8f0a67be4a0f,be9da2d77ce5ab82d4a5c206b9fa1dcb,1.6046511627906976,1.0465116279069768,1.1627906976744187,80.49338844210602,1120.375,1869.25,0.0,1322.950723440181,1462.7685995650731,0.0,1.0,0.0,1.0,10.656854391098022,1120.375,1869.25,0.0,1374.2700106723587,1510.9511400651465,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.0878414586186409,0.5,0.08784146,0.5,-12.407253536960354,-6.352597845533986,0.4791414265434355,0.21424902150013012,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
19.0,19.0,1.0,0.009999999999990905,0.0,0.9800000000000182,0.0,5.369999999999891,14.490000000000009,0.6800000000000637,1.7299999999997908,B_17_ICC_s08_RAW_ch02.tif_cl.png,B_17_ICC_s08_RAW_ch00.tif_cl.png,0,0,288,1,2048,2048,288,e6666eaa53fa9153cf96c148a3056bfc,5a4798a2d767c3923ef0b6130e6a8b12,2.1052631578947367,0.8947368421052632,1.4210526315789473,96.87893355520148,1966.0,1126.0,0.0,1145.250237515278,801.8440678625761,0.0,2.0,0.0,2.0,72.59798061847687,1966.0,1126.0,0.0,1044.535904255319,665.1872549019607,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.14613750576972961,0.5,0.1461375,0.5,-11.154048721730678,-6.365376279268371,0.543767102510543,0.33425522317396067,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_17_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
61.0,61.0,6.0,0.0,0.0,0.7799999999999727,0.0,5.319999999999936,19.70999999999981,0.6100000000001273,1.7599999999997635,B_18_ICC_s00_RAW_ch02.tif_cl.png,B_18_ICC_s00_RAW_ch00.tif_cl.png,0,0,289,1,2048,2048,289,58bdad27a9844e5d93fdeca6e838efc4,479f13f9b32373b79f2e112b26947765,2.098360655737705,0.9836065573770492,1.4262295081967213,77.37924081477962,1121.875,459.7777777777778,0.0,1225.4974701015099,875.5433981023118,0.0,2.0,0.0,1.0,31.313709020614624,1123.625,459.08333333333337,0.0,1488.0783783783784,947.2473794549267,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10920514166355133,0.5,0.10920514,0.5,-11.95815217849309,-6.352793200970462,0.4387436548671886,0.33133078510162534,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
17.0,17.0,0.0,0.0,0.0,0.8299999999999272,0.0,5.410000000000082,14.709999999999809,0.7200000000000273,1.6899999999998272,B_18_ICC_s01_RAW_ch02.tif_cl.png,B_18_ICC_s01_RAW_ch00.tif_cl.png,0,0,290,1,2048,2048,290,84b79ec1d5bac63db429df2f4ca31617,1b6d228b3a731ce84bd3542313eff791,1.4705882352941178,0.5294117647058824,0.9411764705882353,35.49824341255076,nan,nan,nan,793.2691482396156,347.8799578775547,0.0,1.0,0.0,1.0,10.656854212284088,nan,nan,nan,815.1908713692947,209.51354838709676,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.16181251406669617,0.5,0.16181251,0.5,-10.967239343215649,0.0,0.5851697979778123,0.1405703888295558,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
73.0,73.0,6.0,0.0,0.0,0.8300000000001546,0.0,5.4099999999998545,19.710000000000036,0.6099999999999,1.75,B_18_ICC_s02_RAW_ch02.tif_cl.png,B_18_ICC_s02_RAW_ch00.tif_cl.png,0,0,291,1,2048,2048,291,d0556e6e40d42de6e83973c91aa81dd8,67bbdc0d3b883e287dd822312c418832,2.164383561643836,0.958904109589041,1.7534246575342465,92.71149287730047,353.32878787878786,311.079292929293,0.0,902.3721640414785,876.6312995737676,0.0,2.0,0.0,2.0,50.76955288648605,352.1363636363636,314.25454545454545,0.0,773.0847145488029,888.8229043683589,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10179375112056732,0.5,0.10179375,0.5,-12.195954717797386,-6.566864244577481,0.47351454824414674,0.22731306402610785,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
29.0,29.0,2.0,0.0,0.0,0.7899999999999636,0.009999999999990905,5.339999999999918,13.670000000000073,1.1299999999998818,1.650000000000091,B_18_ICC_s03_RAW_ch02.tif_cl.png,B_18_ICC_s03_RAW_ch00.tif_cl.png,0,0,292,1,2048,2048,292,1befd638d202d0bb0e24e40d55600bcf,b781a82bebda9801d85ddfb8c74c1029,1.5172413793103448,0.9310344827586207,1.4827586206896552,88.28973855437904,209.1875,386.0,0.0,529.5781732854712,722.294696303297,0.0,1.0,0.0,2.0,38.284271478652954,209.1875,386.0,0.0,228.35245901639345,557.4861660079051,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.1280944049358368,0.5,0.1280944,0.5,-11.644446903446031,-6.35760388084312,0.4597318360973617,0.3385581052086906,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
45.0,45.0,5.0,0.0,0.0,1.1800000000000637,0.0,4.129999999999882,10.899999999999864,0.6100000000001273,1.7799999999999727,B_18_ICC_s04_RAW_ch02.tif_cl.png,B_18_ICC_s04_RAW_ch00.tif_cl.png,0,0,293,1,2048,2048,293,933c3b09fc0a0f02c9b8da13b8633533,89622acad63a24153f6a2d512874a0c9,0.8888888888888888,0.28888888888888886,0.9111111111111111,39.991477282842,606.8,1417.0,0.0,1200.6488817631687,1037.6587344774925,0.0,0.0,0.0,1.0,4.0,747.0,1666.5,0.0,1263.7120359955006,1091.4157782515992,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10568983852863312,0.5,0.10568984,0.5,-11.99258620238206,-6.354809268374873,0.3081242490297882,0.43311184876709835,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
46.0,46.0,4.0,0.0,0.009999999999990905,1.099999999999909,0.0,4.250000000000227,11.339999999999918,0.6999999999998181,1.9700000000000273,B_18_ICC_s05_RAW_ch02.tif_cl.png,B_18_ICC_s05_RAW_ch00.tif_cl.png,0,0,294,1,2048,2048,294,dcc5d7008a46e77960d6d387ee5e2033,c87e35b55062d2bd512d08d73bd0a8c9,1.6521739130434783,1.0217391304347827,1.391304347826087,85.37019536287889,1578.0625,1250.125,0.0,1631.6807824165846,1082.860692048622,0.0,1.0,1.0,1.0,41.09188401699066,1574.875,1250.5,0.0,1764.0495962007994,1054.812281323877,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11158429086208344,0.5,0.11158429,0.5,-11.900463887130414,-6.359161667894835,0.2769216388074085,0.4350088950660822,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
254.0,254.0,28.0,0.0,0.0,0.7999999999999545,0.0,4.470000000000027,13.039999999999964,1.0300000000002,1.75,B_18_ICC_s06_RAW_ch02.tif_cl.png,B_18_ICC_s06_RAW_ch00.tif_cl.png,0,0,295,1,2048,2048,295,d628f4456834daf5d67ff9eca0ca9a96,3be6566f9a667659a8428bece17d6a99,1.6653543307086613,1.125984251968504,1.610236220472441,117.90808699426688,940.0255952380952,1274.0229166666668,0.0,1105.4448673895834,1235.342806878149,0.0,1.0,0.0,1.0,42.07716462016106,961.5,1077.05,0.0,1074.397663503198,1301.2755014675122,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08165081590414047,0.5,0.081650816,0.5,-12.657983508290453,-6.526363625243653,0.7008572129476676,0.3567550226771276,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
89.0,89.0,7.0,0.0,0.0,0.7100000000000364,0.0,6.230000000000018,14.079999999999927,0.7400000000000091,1.509999999999991,B_18_ICC_s07_RAW_ch02.tif_cl.png,B_18_ICC_s07_RAW_ch00.tif_cl.png,0,0,296,1,2048,2048,296,2772e9f757349e78aaf3578347533167,156796d1fe4245e6d74bc0211f69b158,2.595505617977528,1.7303370786516854,2.157303370786517,167.301639739717,305.75,1625.857142857143,0.0,1064.3923276294308,1550.3114053211673,0.0,2.0,1.0,2.0,88.8406218290329,208.0,1540.0,0.0,1065.9178240740741,1616.9567430025445,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08256511390209198,0.5,0.082565114,0.5,-12.614098572675275,-6.729782224672126,0.5846056806038717,0.284191888601522,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
128.0,128.0,56.0,0.0,0.0,0.7800000000002001,0.0,6.169999999999845,14.220000000000027,0.849999999999909,1.5000000000002274,B_18_ICC_s08_RAW_ch02.tif_cl.png,B_18_ICC_s08_RAW_ch00.tif_cl.png,0,0,297,1,2048,2048,297,6b8aaaefd3ac0368067eaa88fe2a1508,f30ebba7960fe65316d1ccc440f44bda,2.6015625,2.0234375,1.8125,217.48351913318038,947.2033833725799,1179.7593003226934,0.0,965.3456661419339,1140.799879766059,0.0,2.0,1.0,2.0,111.91778564453125,884.6125,1264.0,0.0,987.1629314919932,1243.4304660476464,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08777466416358948,0.5,0.087774664,0.5,-12.556610414852578,-6.409138160825246,0.48202566379632117,0.949713615665857,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_18_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
49.0,49.0,5.0,0.0,0.0,0.8200000000001637,0.0,5.939999999999827,11.6099999999999,0.6800000000000637,1.5699999999999363,B_19_ICC_s00_RAW_ch02.tif_cl.png,B_19_ICC_s00_RAW_ch00.tif_cl.png,0,0,298,1,2048,2048,298,a87a4599f3d36da8518ee9372c4f9782,92cbaa33b2daf9bef853b3321c2db37f,1.9183673469387754,0.673469387755102,1.6734693877551021,70.12395038896678,1891.6666666666665,438.8666666666666,0.0,1405.3231537425718,900.9690495151884,0.0,1.0,0.0,1.0,36.45584446191788,1885.5,436.0,0.0,1559.866504854369,756.2785234899329,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.12437858432531357,0.5,0.124378584,0.5,-11.877354074585108,-6.350382037414111,0.6962272277806534,0.2609323421145984,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
39.0,39.0,6.0,0.0,0.0,0.5199999999999818,0.0,3.980000000000018,9.349999999999909,0.5799999999999272,1.3900000000001,B_19_ICC_s01_RAW_ch02.tif_cl.png,B_19_ICC_s01_RAW_ch00.tif_cl.png,0,0,299,1,2048,2048,299,963e9ba62caac42cec0f75047ca0ba91,b6d1a06620baf40756e52e266d7ffeb5,2.0256410256410255,0.6923076923076923,1.5897435897435896,47.84423415018962,867.7166666666667,1232.6333333333334,0.0,1221.7999766849339,1057.5689600678502,0.0,2.0,0.0,1.0,24.384776651859283,852.9,1826.25,0.0,1063.1118279569891,1277.4227430555557,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11333230882883072,0.5,0.11333231,0.5,-12.098589864482305,-6.342086390971961,0.7313442565731236,0.3761200533741733,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
67.0,67.0,17.0,0.009999999999990905,0.0,0.4800000000000182,0.0,4.080000000000155,9.9699999999998,0.6499999999998636,1.6100000000003547,B_19_ICC_s02_RAW_ch02.tif_cl.png,B_19_ICC_s02_RAW_ch00.tif_cl.png,0,0,300,1,2048,2048,300,0706d3dcd4df64682c2aef072386fe05,447a90797a2e4d49afad75317d52224a,2.029850746268657,0.835820895522388,1.791044776119403,79.6636073055552,1054.5305322128852,612.4909663865546,0.0,930.5180809822949,532.9029669784278,0.0,2.0,0.0,2.0,44.970563769340515,1260.5,343.1666666666667,0.0,821.0409711684371,397.4566596194503,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11599127948284149,0.5,0.11599128,0.5,-12.13295844436108,-6.449457141611332,0.641767045707013,0.5286534419004416,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
64.0,64.0,5.0,0.0,0.0,0.4500000000000455,0.0,4.629999999999882,11.290000000000191,0.7299999999997908,1.6300000000001091,B_19_ICC_s03_RAW_ch02.tif_cl.png,B_19_ICC_s03_RAW_ch00.tif_cl.png,0,0,301,1,2048,2048,301,722ac618121507e5fca514dc830971d0,06cca7c867b84516557934895c59e3d4,2.3125,1.421875,2.015625,151.2496244860813,230.2,1094.2,0.0,454.6153739646787,1279.4335894070668,0.0,2.0,1.0,2.0,66.75483426451683,237.0,1452.5,0.0,370.42653100546727,1255.4534196785758,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10633836686611176,0.5,0.10633837,0.5,-12.220841724948698,-6.356894958656612,0.5385477007888966,0.2999893070935925,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
136.0,136.0,2.0,0.0,0.0,0.6099999999999,0.0,5.710000000000036,12.090000000000146,0.9099999999998545,1.490000000000009,B_19_ICC_s04_RAW_ch02.tif_cl.png,B_19_ICC_s04_RAW_ch00.tif_cl.png,0,0,302,1,2048,2048,302,a3ace5a625a60da2f61ad8cf42d147b3,8e90f94ecf49dbbd3d8cdc4ef8832446,1.9558823529411764,1.0220588235294117,1.8970588235294117,94.80040932227584,981.8333333333333,747.6666666666667,0.0,1034.320446265598,1408.1065085853468,0.0,1.0,0.0,2.0,38.04163113236427,981.8333333333333,747.6666666666667,0.0,971.0906145584726,1416.1475028376844,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08336633443832397,0.5,0.083366334,0.5,-12.587681831325156,-6.347708335996532,0.43884914845943257,0.19427111685670453,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
84.0,84.0,3.0,0.0,0.0,0.5099999999999909,0.0,5.7800000000002,11.659999999999854,0.6899999999998272,1.5799999999999272,B_19_ICC_s05_RAW_ch02.tif_cl.png,B_19_ICC_s05_RAW_ch00.tif_cl.png,0,0,303,1,2048,2048,303,71f465610e5f8e9c229746d60b65102c,d83e2fc37c6ca9ee285780dce8a47a96,2.107142857142857,1.1666666666666667,1.8214285714285714,112.47908313430491,1282.0833333333333,751.8333333333334,0.0,1340.4555615093896,1198.7085306516722,0.0,2.0,0.5,2.0,67.99747490882874,1363.75,841.0,0.0,1412.8293957620283,1388.2311093167948,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10724000632762909,0.5,0.10724001,0.5,-12.290167363227866,-6.352640729612226,0.5760538201499799,0.3359635772496853,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
230.0,230.0,14.0,0.0,0.0,0.580000000000382,0.0,6.1199999999996635,14.210000000000036,0.8700000000001182,1.4500000000000455,B_19_ICC_s06_RAW_ch02.tif_cl.png,B_19_ICC_s06_RAW_ch00.tif_cl.png,0,0,304,1,2048,2048,304,96c0ab6708e162460a180836254b4c8d,8c45a3a20ae6f417b405ee433d590503,1.873913043478261,1.2,1.7434782608695651,117.87647721611935,1188.56158008658,1196.6326839826838,0.0,1095.7069786092209,1019.9911627348802,0.0,1.0,0.0,2.0,47.784271985292435,1133.0,1265.0454545454545,0.0,1094.0206891887053,929.5271183283137,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08721742033958435,0.5,0.08721742,0.5,-12.59092545926364,-6.819935932068517,0.6545669148143816,0.1985601528942938,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
172.0,172.0,12.0,0.0,0.0,0.5299999999999727,0.0,4.630000000000109,9.02000000000021,0.8600000000001273,1.2999999999999545,B_19_ICC_s07_RAW_ch02.tif_cl.png,B_19_ICC_s07_RAW_ch00.tif_cl.png,0,0,305,1,2048,2048,305,eafca1b80257fe2c046358f277f4e37a,09e00089d9d1c8366c21ea6cb8a47776,2.0697674418604652,1.2325581395348837,1.8604651162790697,124.6843292584946,908.5880952380952,1098.3960317460317,0.0,916.7151610300965,1161.2006030829502,0.0,1.0,0.0,2.0,58.55634966492653,1134.7738095238096,1420.5833333333335,0.0,806.029988189267,1513.363588548707,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08642050623893738,0.5,0.086420506,0.5,-12.54370238680595,-6.522689510073872,0.5860301443592846,0.22723683498820596,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/B_19_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
